url,label,source,domain
https://q-r.to/bfmjpm,1,phishtank,q-r.to
http://110.39.241.60:34414/i,1,urlhaus,110.39.241.60:34414
https://staticflare.com,0,tranco,staticflare.com
https://tipicosmargoth.com,0,tranco,tipicosmargoth.com
https://myupdateonmail.weebly.com/,1,phishtank,myupdateonmail.weebly.com
https://assamegras.gov.in,0,tranco,assamegras.gov.in
https://nunusantander.com,0,tranco,nunusantander.com
https://q-r.to/bfgjqv,1,phishtank,q-r.to
https://evoevo.ai,0,tranco,evoevo.ai
https://scandinaviahouse.org,0,tranco,scandinaviahouse.org
https://neoauto.com,0,tranco,neoauto.com
https://2fd672.share-eu1.hsforms.com/25ajsvm_vtrkt0nxm4ecbzw,1,phishtank,2fd672.share-eu1.hsforms.com
https://proviarg07.webcindario.com/index1.html,1,phishtank,proviarg07.webcindario.com
https://tornadovps.com,0,tranco,tornadovps.com
https://q-r.to/bfjezd,1,phishtank,q-r.to
https://bfcasa.com.br,0,tranco,bfcasa.com.br
https://docs.google.com/presentation/d/e/2pacx-1vsufj9xcqcjvurtxogtbramonjr0t-ehunqocd_-y_5f5czdof7mqz_wlyxbsjqrvyb5z-koosur9iv/pub?start=false&amp;loop=false&amp;delayms=3000,1,phishtank,docs.google.com
https://doffin.no,0,tranco,doffin.no
https://vzletka.top,0,tranco,vzletka.top
https://hendrickmotorsports.com,0,tranco,hendrickmotorsports.com
https://vidplus.to,0,tranco,vidplus.to
https://animecube.live,0,tranco,animecube.live
https://superyachtfan.com,0,tranco,superyachtfan.com
https://stcnet.ru,0,tranco,stcnet.ru
https://docs.google.com/presentation/d/e/2pacx-1vsypjy9cakkjrj8ygbwb7azfo7ur6wwvxhhludy0o4zvcjrljrulykvgbtjvqmhn_oaashxwf_421tz/pub?start=false&loop=false&delayms=3000,1,phishtank,docs.google.com
https://ipfs.io/ipfs/qmukzeptxbwwytjytgqsbhjrdhryv4a9q2ugrpajpw3dhe,1,phishtank,ipfs.io
https://portal-bhd.lovable.app/,1,phishtank,portal-bhd.lovable.app
http://62.60.226.198/uploads/57c96d44ac93466f8cf814703a77fe4c.exe,1,urlhaus,62.60.226.198
https://zorf-pro.com,0,tranco,zorf-pro.com
https://finestradev.com,0,tranco,finestradev.com
https://pascal.actu729261.pro/,1,phishtank,pascal.actu729261.pro
https://ga.gybhj.cam/,1,phishtank,ga.gybhj.cam
https://digify.com,0,tranco,digify.com
https://mobaco.com,0,tranco,mobaco.com
https://nuevotiempo.org,0,tranco,nuevotiempo.org
https://clearpalacedaily.com,0,tranco,clearpalacedaily.com
https://hnremote.net,0,tranco,hnremote.net
https://predota.co.at,0,tranco,predota.co.at
https://privatehostprovider.com,0,tranco,privatehostprovider.com
https://buy-diplomx-v-ekaterinburge-343.ru,0,tranco,buy-diplomx-v-ekaterinburge-343.ru
https://rankone.global,0,tranco,rankone.global
https://basicgagu.com,0,tranco,basicgagu.com
https://text-verification.net,0,tranco,text-verification.net
https://kc7jbx.com,0,tranco,kc7jbx.com
https://download-ats.com,0,tranco,download-ats.com
https://gonyuathletics.com,0,tranco,gonyuathletics.com
https://rubikaweb.ir,0,tranco,rubikaweb.ir
https://sgvavia.ru,0,tranco,sgvavia.ru
https://searchgpt.com,0,tranco,searchgpt.com
https://emperor.gr,0,tranco,emperor.gr
https://us1.campaign-archive.com/?u=52baddb362169ef89c7718fbd&id=d7b210b52e,1,phishtank,us1.campaign-archive.com
https://farmacotherapeutischkompas.nl,0,tranco,farmacotherapeutischkompas.nl
https://cassimsandco.co.za,0,tranco,cassimsandco.co.za
https://cosmosdawn.net,0,tranco,cosmosdawn.net
https://linkin.bio/onlinekvish6-il/,1,phishtank,linkin.bio
https://siba.co.uk,0,tranco,siba.co.uk
https://e-shinbun.net,0,tranco,e-shinbun.net
https://softpharma.com.br,0,tranco,softpharma.com.br
https://manacap.co.uk,0,tranco,manacap.co.uk
https://q-r.to/bfx8k2,1,phishtank,q-r.to
https://bph7.live,0,tranco,bph7.live
https://bithosting.eu,0,tranco,bithosting.eu
https://bwin.dev,0,tranco,bwin.dev
https://mybabes.ai,0,tranco,mybabes.ai
https://webv8.net,0,tranco,webv8.net
https://docs.google.com/presentation/d/e/2pacx-1vqnlpdvsdu_egajyifueer0njrtafq3hxzybkxpbopzegvc6ymbqteh4pcj9p3x_ghkwdbcfrde7q79/pub?start=false&amp;loop=false&amp;delayms=3000,1,phishtank,docs.google.com
https://combinacionganadora.com,0,tranco,combinacionganadora.com
https://silvercreekrealty.com,0,tranco,silvercreekrealty.com
https://fenerium.com,0,tranco,fenerium.com
http://42.231.186.76:54013/i,1,urlhaus,42.231.186.76:54013
https://g2gbet789.com,0,tranco,g2gbet789.com
https://thehanovertheatre.org,0,tranco,thehanovertheatre.org
https://kapetanis.com,0,tranco,kapetanis.com
https://retailproductsusa.com,0,tranco,retailproductsusa.com
https://docs.google.com/presentation/d/e/2pacx-1vr6xwmnxy2hvxozyar2vxlxfp7zx1cgklr5iyxd1kccgugrhmq3lg9qntquzpqhrs42yrtctaqx3r5l/pub?start=false&amp;loop=false&amp;delayms=3000,1,phishtank,docs.google.com
https://kellerfahnen.ch,0,tranco,kellerfahnen.ch
https://neuepresse.de,0,tranco,neuepresse.de
https://eb8rvu.top/o/ws6l0/1768848617406#selectedbank9,1,phishtank,eb8rvu.top
https://qrco.de/bgaqbj,1,phishtank,qrco.de
https://rurubu.jp,0,tranco,rurubu.jp
https://lepermislibre.fr,0,tranco,lepermislibre.fr
https://axa.moscow,0,tranco,axa.moscow
https://vuurkorfwinkel.nl,0,tranco,vuurkorfwinkel.nl
https://byteconf.com,0,tranco,byteconf.com
https://s-fa31f3-i.sgizmo.com/s3/i-wkqx0vsxejedt0evjn-5035322/?sguid=wkqx0vsxejedt0evjn,1,phishtank,s-fa31f3-i.sgizmo.com
https://artesianews.com,0,tranco,artesianews.com
https://bit.ly/41onpuq,1,phishtank,bit.ly
http://42.86.60.130:33410/i,1,urlhaus,42.86.60.130:33410
https://carvertical.com,0,tranco,carvertical.com
https://national-accident-helpline.co.uk,0,tranco,national-accident-helpline.co.uk
https://officese.com,0,tranco,officese.com
https://snaf.co,0,tranco,snaf.co
https://sheepysbakery.de,0,tranco,sheepysbakery.de
https://horizonxi.com,0,tranco,horizonxi.com
https://bma.bm,0,tranco,bma.bm
https://polspen.pl,0,tranco,polspen.pl
https://growingstars.com,0,tranco,growingstars.com
https://bdfnet.com,0,tranco,bdfnet.com
https://pichinchaprotect.webcindario.com/,1,phishtank,pichinchaprotect.webcindario.com
https://mailstation.de,0,tranco,mailstation.de
https://askjdhaa.com,0,tranco,askjdhaa.com
https://digitalgov.gov,0,tranco,digitalgov.gov
https://bigbabusa.com,0,tranco,bigbabusa.com
https://pub-1e4a551479c748e39a6c6818e556a031.r2.dev/tgrufhd5iehjfjdbu538ytgjgdbt496539464969649467946hgkfdny69847969ighkhiy9u967894rfkhnkmndgxlogjd9iy8uy749ign46eihdkdgyey4e964964946ikdgj46946946yegdgtetu4946jyrdgkdg4y694949t4yte8eth3t5e9et9teetgjned9oer9045-45=4dore8.html,1,phishtank,pub-1e4a551479c748e39a6c6818e556a031.r2.dev
http://110.37.14.156:48175/i,1,urlhaus,110.37.14.156:48175
https://vertexreelszone.nl,0,tranco,vertexreelszone.nl
https://s.pu.go.id/mte1/vzllay/?support-siac1ecd,1,phishtank,s.pu.go.id
https://indriverapp.com,0,tranco,indriverapp.com
https://arslannet.com,0,tranco,arslannet.com
https://sunnybank.com.tw,0,tranco,sunnybank.com.tw
https://sovd-sh.de,0,tranco,sovd-sh.de
https://7star.ro,0,tranco,7star.ro
https://sweethawk.co,0,tranco,sweethawk.co
https://bebemaman.ma,0,tranco,bebemaman.ma
https://zxcvb-24208.web.app/,1,phishtank,zxcvb-24208.web.app
https://icrt.cu,0,tranco,icrt.cu
https://epd-film.de,0,tranco,epd-film.de
https://lolly.co.uk,0,tranco,lolly.co.uk
https://qrco.de/bff6hl,1,phishtank,qrco.de
https://wildwaters.in,0,tranco,wildwaters.in
https://e-tugra.com,0,tranco,e-tugra.com
https://margaretriver.com,0,tranco,margaretriver.com
https://furyu.jp,0,tranco,furyu.jp
https://mgabilisim.net,0,tranco,mgabilisim.net
https://fm-magazine.com,0,tranco,fm-magazine.com
https://ualacreditos.iceiy.com/?i=1,1,phishtank,ualacreditos.iceiy.com
https://ooovmp.ru,0,tranco,ooovmp.ru
https://app.jotform.com/251894206195564,1,phishtank,app.jotform.com
https://emailsahwservice.weebly.com/,1,phishtank,emailsahwservice.weebly.com
https://veracode.com,0,tranco,veracode.com
https://docs.google.com/presentation/d/e/2pacx-1vqi2gtm2zgqvovwuy3p0jekinikvjehwluihievcpn0mdx4u2srzib_acafqbrwrslcgc868rbqjlmz/pub?start=false&amp;loop=false&amp;delayms=3000,1,phishtank,docs.google.com
http://175.167.187.31:56527/i,1,urlhaus,175.167.187.31:56527
https://keyfactor.com,0,tranco,keyfactor.com
https://25bahisno1.com,0,tranco,25bahisno1.com
https://www.google.com/share.google?q=okwvoaqtpwpl3rwax,1,phishtank,google.com
https://sweatshirtpoesy.com,0,tranco,sweatshirtpoesy.com
https://zloybrawler2016.monster,0,tranco,zloybrawler2016.monster
https://bdo.in,0,tranco,bdo.in
https://mx-net.cz,0,tranco,mx-net.cz
